date,tweet,label
2019-10-04 15:14:03+00:00,sugeng yang juga ketua satgas dalam penindakan karhutla ini mengatakan tujuh perusahaan itu disegel karena terjadi kebakaran di lahan konsesi,0.0
2019-10-04 06:37:13+00:00,tapi bukan hanya itu permasalahannya karhutla terjadi di musim kemarau panjang sehingga kita kekurangan pasokan air24 jam kita brjaga,0.0
2019-10-04 05:47:20+00:00,pak pecat kepala daerah yang lalai hingga terjadi karhutla ini,0.0
2019-10-04 05:19:11+00:00,rt muhammadiyah mapala muhammadiyah yang terdiri dari umj mapala umri sarmmi dan mapala umy menyalurkan bantuan obatobatan sejak terjadi karhutla hingga pasca banyak puskesmas di riau yang mengalami krisis obatobatan diantaranya adalah puskes,0.0
2019-10-04 05:14:43+00:00,mapala muhammadiyah yang terdiri dari umj mapala umri sarmmi dan mapala umy menyalurkan bantuan obatobatan sejak terjadi karhutla hingga pasca banyak puskesmas di riau yang mengalami krisis obatobatan diantaranya adalah puskesmas siak,0.0
2019-10-04 03:47:05+00:00,sementara itu rani puspina mengatakan sejak terjadi karhutla hingga pasca banyak puskesmas di riau yang mengalami krisis obatobatan,0.0
2019-10-03 19:38:47+00:00,dibandingkan dengan yg terjadi di 2019 yg total keseluruhan dari sekitar bulan januari sampai tanggal 19 september 2019 adalah 328724 hektare sebuah perbandingan yg cukup jauh menurut gua bahkan menurun drastis karena terpangkas sekitas 87 dari keseluruhan karhutla 2015,0.0
2019-10-03 18:43:14+00:00,oke karena saya tidak bisa tidur malam ini saya iseng dan kepikiran untuk membahas karhutla yg terjadi kemaren dan membandingkannya dengan karhutla 2015,0.0
2019-10-03 09:26:32+00:00,udara akibat semakin membaik titik api berkurang dan curah hujan turun di sebagian besar wilayah tak lupa solusi berkesinambungan untuk menjaga hutan dan lahan agar tidak lagi terjadi,0.0
2019-10-03 06:17:29+00:00,ketenagakerjaan menolak kenaikan iuran bpjs bebaskan aktivis setiap org bisa menyatakan aspirasi tp malah ditangkap bahkan di kampus2 di hadang oleh aparat kurang nya akses berita tentang kondisi papua karhutla terjadi karena pt tetapi tidak di expose pt trsb,0.0
2019-10-03 02:34:12+00:00,dema fekonsos uin dan akademik kesehatan pekanbaru turun kejalan untuk menyampaikan segala bentuk aspirasi atas apa yang sedang terjadi di negara indonesia beberapa waktu lalu permasalahanpermasalahan yang ada bisa kita lihat di mulai dari karhutla yang terjadi di provinsi riau,0.0
2019-10-03 01:42:34+00:00,semoga permasalahan karhutla di indonesia segera teratasi dan diselesaikan from kebakaran gambut masih terjadi di areal gambut di perbatasan sumatera selatan dan jambi,0.0
2019-10-02 12:48:41+00:00,desa rimbo panjang di kabupaten kampar adalah satu satu desa yang berada di titik api karhutla saat terjadi kebakaran desa itu diselimuti asap tebal hampir semua warganya mengungsi jelas koordinator operasi pemadaman api fire rescue relawan mapala,1.0
2019-10-02 11:15:27+00:00,tahun ini el nino terjadi di indonesia sehingga menyebabkan titik api karhutla menyebar cepat,0.0
2019-10-02 10:05:56+00:00,tak dipungkiri karhutla yang terjadi di sejumlah wilayah di kab ketapang kalimantan barat terus mendorong terjadinya gelombang besar penyelamatan meski perlahan diprediksi hal tersebut mungkin terjadi hingga satu tahun ke depan,1.0
2019-10-02 07:28:21+00:00,patroli karhutla polsek lampihong guna minimalisir terjadi kebakaran lahan,2.0
2019-10-01 19:37:00+00:00,selama 5 tahun kebelakang di indonesia terjadi bencana alam terus beruntun prmasalahan karhutla semakin meluasbanyak kebijakan bias perselisihan antar etnis dan agama lantas bagaimana ina 5 tahun kedepan apa akan makin banyak pertumpahan darah atau akan damai aman sejahtera,0.0
2019-10-01 07:49:44+00:00,melihat menganalisa dan mengkaji permasalahan yang sudah terjadi selama 22 tahun bem unri pun fokus dalam menuntaskan permasalahan karhutla tersebut bem unri melakukan kajian konsolidasi majelis reboan berkalikali bahkan sampai turun lapangan melihat,0.0
2019-10-01 07:39:41+00:00,aspirasi atas keresahan yang terjadi di indonesia akhirakhir ini mulai dari permasalahan karhutla yang masih belum bisa dikatakan tuntas ruu yang masih menuai kontroversi dan tidak pro rakyat serta kerusuhan di wamena yang tidak ada tanggapan pasti dari pemimpin indonesia,0.0
2019-10-01 06:12:55+00:00,semoga semua urusan dilancarkan dan semoga kondisi negara ini menjadi lebih baik untuk tragedi wamena korban gempa ambon maluku karhutla di kalimantan jambi dan riau serta demokrasi mati sehingga terjadi demo dimana mendapat titik terang amin,0.0
2019-10-01 05:52:09+00:00,saat jambi dilanda karhutla hebat warna langitnya berubah jadi merah apakah fenomena ini juga terjadi di wilayah lain,1.0
2019-10-01 05:05:28+00:00,kalian tak kenal lelah demi menjaga hutan mendaki gunung melewati lembah dari pagi hingga larut malam bahkan besok besoknya lagi masih terjadi karhutla mampu menahan panasnya api asap yg membuat sesak pedih dimata hingga nangis bombay semoga abang selalu diberikan kesehatan,0.0
2019-10-01 05:01:57+00:00,m askary kasubdit pengelolaan gambut tahun 2019 cuaca faktor utama karhutla tahun ini terjadi el nino makannya tahun ini faktor cuaca lebih dominan terjadinya karhutla,0.0
2019-10-01 03:31:43+00:00,sahabat bencana karhutla yang terjadi sepanjang agustus hingga september 2019 cukup membetot perhatian publik betapa tidak sepanjang januari hingga 15 september tercatat sekitar 328 ribu hektar areal terbakar di seluruh indonesia,1.0
2019-10-01 02:21:21+00:00,doi bilang karhutla tidak akan terjadi jika turun hujan jae karhutla tidak akan terjadi jika tidak ada api cebing sekolam yaa beneeerr karhutla tidak akan terjadi jika tidak ada hutaaaaannn otak mana otak,0.0
2019-10-01 01:07:58+00:00,karhutla yg marak terjadi akhir2 ini menyebabkan 919516 jiwa terserang ispa kerugian bagi banyak orang,1.0
2019-10-01 00:39:29+00:00,sampai hati kalian lihat rakyatmu mereka yg baru terdampak asap karhutla korban gempa yg baru terjadi di malukuambon mereka yg harus mengungsi karna tragedi di wamena belum lagi korban bencana yg lalu cuma di php in empati kalian sudah musnah kah,1.0
2019-10-01 00:17:38+00:00,bhabinkamtibmas polsek rt alai brigpol ruly saputra melaksanakan giat sambang kerumah warga kelampaian sekaligus memberikan arahanhimbauan agar tidak membuka lahan perkebunan dengan cara dibakar dan ikut berperan serta dlm mencegah terjadi karhutla serta sosialisasi,0.0
2019-09-30 08:13:09+00:00,pemerintah menunjukkan keseriusannya menangani kasus karhutla yang terjadi di sejumlah wilayah di indonesia yakni sebagian sumatera dan kalimantan penyidikan dan penuntutan kasus karhutla dipercepat untuk menimbulkan efek jera pada pelaku terutama korporasi,0.0
2019-09-30 07:31:31+00:00,breaking news menko polhukam wiranto menanggapi sejumlah masalah di ri mulai dari masalah yang terjadi di papua terutama pengungsi dari wamena gempa di maluku serta penanggulangan karhutla,0.0
2019-09-30 03:21:58+00:00,upaya pencegahan sudah pasti lebih efektif dan irit namun perlu diingat definisi pencegahan jangan hanya terbatas pada tindakan mencegah kebakaran meluas pada saat mulai terjadi api namun harus ditarik mundur ke awal salah satunya saat pemberian izin,0.0
2019-09-30 00:17:26+00:00,apa yg terjadi dengan negeri ini karhutla gempa bumi demonstrasi tragedi wamena,0.0
2019-09-29 23:43:18+00:00,dah makan tai aja sana sok tau kau tentang apa yang terjadi berani ga teriak ganti gubernur yang terjadi karhutla pasti ga berani karena itu bukan bayaranmu kan,0.0
2019-09-29 13:05:12+00:00,salut sama kepala yg selalu hadir di tengah2 korban bencana di tengah kesibukan beliau menangani karhutla semoga allah swt selalu memberi kekuatan dan ketabahan kpd kita semua dlm menghadapi bencana yg terjadi di indonesia,0.0
2019-09-29 11:16:48+00:00,kalau ditanya kpd warga mereka biasa2 saja terkadang mereka bahkan ikut memadamkan api ungkap diana fitriani bidan desa terkait yang kerap terjadi di desa catur rahayu tonton kisah warga jambi yg direkam reporter dw,0.0
2019-09-29 10:18:03+00:00,lsm auriga membeberkan data bahwa karhutla justru banyak terjadi di lahan yang dikuasai pemerintah,1.0
2019-09-29 03:05:44+00:00,yg rusuh bukan wamena ajatp papua ga nyimak berita lo pejabat riaukaltimjambipalembang ga bisa jaga daerah nya dari karhutla ga lo commentga lo tagih janji jokowi yg mau nyopot kapolda pangdam nya klo terjadi karhutla otak lo kmn,0.0
2019-09-28 23:56:42+00:00,kalian asik sama berita demo sampai2 ga sadar karhutla terjadi lagi,0.0
2019-09-28 16:51:40+00:00,dari semua rentetan masalah yg terjadi di indonesia tak satupun ada titik terang penyelesaian dari pemerintah karhutla demo mahasiswa gempa bumi rusuh di papua apakah salah jika ada rakyat yg mengatakan sengaja membiarkan semua itu terjadi agar negara ini hancur,0.0
2019-09-28 16:39:26+00:00,pemerintah dianggap hanya sebagai alat pemadam karhutla ya apa kerjaan tugas fungsi pemerintah2 daerah dalam mengantisipasi menjaga mengatasi masalah karhutla agar tak terjadi lagi,0.0
2019-09-28 14:36:06+00:00,sejumlah perusahaan kelapa sawit dan bubur kertas yang terlibat karhutla dalam periode 20152018 lolos dari sanksi serius pemerintah kendati telah terjadi kebakaran berulang di area lahan yang sama temuan berulang tapi pemerintah nato,0.0
2019-09-28 13:42:25+00:00,lahan milik pt rkk ini pada tahun 2015 juga terjadi kebakaran seluas hampir 600 hektare dan telah dilakukan gugatan perdata dan sudah ingkrah namun sekarang terjadi kembali sehingga akan ditindak tegas,1.0
2019-09-28 12:02:44+00:00,pada sabtu 289 tren penurunan kembali terjadi pukul 0602 wib khusus di wilayah rawan terpantau riau 2 titik panas jambi 17 titik sumatera selatan 3 titik kalimantan barat 0 kalimantan tengah 4 titik kalimantan selatan 1 titik dan kalimantan timur 27 titik,0.0
2019-09-28 02:17:15+00:00,kesiapsiagaan personel polsek panyabungan sebagai langkah awal bila terjadi karhutla,0.0
2019-09-27 17:02:22+00:00,namun jangan pernah lupa bila akar masalahnya tidak benarbenar diselesaikan bisa jadi tahun depan bencana asap akan terjadi lagi video,0.0
2019-09-27 16:14:16+00:00,kedepam diperlukan keseriusan dan polri untuk menindak tegas pelaku pembakar karhutla dan memberikan efek jera sehingga tidak terjadi lagi semoga,0.0
2019-09-27 15:54:46+00:00,jaman sekarang kebakaranpun bisa berpola yg terjadi di beberapa daerah di indonesia meninggalkan beberapa tanda tanya besar apakah karena kemarau dan angin yg bertiup kencang atau memang sengaja dibakar,0.0
2019-09-27 14:45:00+00:00,ketiga kapolda ini merupakan pimpinan di daerah yang tergolong bermasalah papua konflik meluas hingga terjadi pembunuhan riau karhutla sultra penembakan terhadap mahasiswa,0.0
2019-09-27 14:43:56+00:00,bapak presiden sekarang ini sedang diuji dengan banyak permasalahan bangsa mulai dari karhutla yg baru terjadi pasca pilpres kenapa ya dan baru baru ini seperti dikerjai dgn rentetan ruu dan rkuhp yg datang blek menghujam meja kerja kok ya pas mau berakhir,0.0
2019-09-27 14:43:00+00:00,kalau ditanya kpd warga mereka biasabiasa saja terkadang mereka bahkan ikut memadamkan api ungkap diana fitriani bidan desa terkait yang kerap terjadi di desa catur rahayu tonton kisah warga jambi yang direkam reporter dw di kanal youtube,0.0
2019-09-27 13:18:31+00:00,indonesia cukup sering mengalami karhutla salah satu yang terbesar dan memiliki dampak buruk ialah yang terjadi pada silam kala itu diperkirakan terjadi 15600 kasus anak hilang maksudnya banyak kasus keguguran dan kematian dini,1.0
2019-09-27 12:30:38+00:00,kok kebakaran karhutla berpola ya sebenernya karhutla yang terjadi di beberapa daerah di indonesia itu meninggalkan beberapa tanda tanya besar apakah kebakaran karhutla itu karena kemarau dan angin yang bertiup kencang atau dibakar dengan sengaja,0.0
2019-09-27 01:42:21+00:00,iya ini untuk semua yang terjadi di indonesia pada hari ini semua kejadian mulai papua karhutla aksi berbagai elemen masyarakat di berbagai wilayah indonesia penganiayaan terhadap jurnalis dan meninggalnya mahasiswa di kendari,0.0
2019-09-26 23:30:06+00:00,katanya terpelajar baru digituin aja dah mencela jokowi dikit dikit jokowi karhutla krn jokowi papua krn jokowi apapun yg terjadi di era jokowi pernah terjadi sebelum era beliau kemana aja lue semua mikir lbh matang jgn asal sok bersuara mental anak stm,0.0
2019-09-26 17:10:57+00:00,3dpt dimengerti 400milyar di thn 2016 krn baru terjadi hebat di 2015 ttp kondisi 2016 tidak parah maka 400milyar bs aja tidak habis krn itu anggaran 2017 terpaksa turun dst sampai tinggal sedikit utk 2019,0.0
2019-09-26 15:57:05+00:00,kejadian intoleransirasisme dimanapemerintah yang kacau dalam membuat uugempa bumi yang terus menerus terjadi dan karhutla terbesar sepanjang sejarah bangsa ini mari tundukkan kepala sejenak dan brsma kita berdoa bagi indonesia,0.0
2019-09-26 15:45:37+00:00,apalagi isunya bertubitubi dan terjadi dalam waktu dekat mulai dari disahkannya uu kpk yg masih kontroversial kekerasan di papua sampai karhutla,0.0
2019-09-26 14:52:50+00:00,semua terjadi dalam kurun 1 minggu baru satu isu ni ttg ruu belum blunder lain kayak karhutla dan papua,0.0
2019-09-26 13:03:34+00:00,permisi tadi di aksi aku bawa poster ini walaupun jumlah siswanya belom diperbaharui lagi dgn harapan mengingatkan lagi kpd masyarakat utk ttp aware sm yg terjadi di papua sana semoga masyarakat juga tdk tutup telinga akan masalah ini karhutla mslh lainnya,0.0
2019-09-26 11:47:42+00:00,di berita itu juga ada kritik cukup terang selama ini pendekatan penanganan karhutla masih ad hoc dan program pencegahannya belum masif kondisi ini terjadi termasuk di lahan gambut yang mmg sering jadi sorotan ketika terjadi karhutla,0.0
2019-09-26 11:05:18+00:00,tadi saya berbicara mengenaipertama mengatasi karhutla yg terjadi utamanya di sumatera dan kalimantanbaik menggunakan pembangunan kanal2kemudian jg water bombingpembuatan hjn buatankita tahu itu sgt mengurangi kejadian2 titik api di lpgndan saya lihat saat ini sdh sgt brkrg,0.0
2019-09-26 08:37:41+00:00,alhamdulillah cuaca terik moga gak terjadi karhutla lagi,0.0
2019-09-26 08:36:27+00:00,ini kaya masalah karhutla sih kan dah jelas yang terjadi emang sebagian besar masalah karhutla itu karena kesengajaan,0.0
2019-09-26 07:30:41+00:00,bedasarkan satelit terra aqua nasa terjadi penurunan jumlah hotspot di seluruh indonesia pada 2019 dibandingkan tahun 2015 sejumlah 55 74 rafles b panjaitan plt direktur pengendalian karhutla klhk,0.0
2019-09-26 07:00:12+00:00,klhk menyegel 52 perusahaan konsesi yang diduga bertanggung jawab atas karhutla yang terjadi di sumatra kalimantan dan sulawesi sayang klhk enggan menyebut seluruh nama perusahaan itu,1.0
2019-09-26 05:31:54+00:00,selain hal tersebut di atas dan tak kalah pentingnya juga adalah penegakan hukum terhadap pihakpihak yang terlibat pembakaran lahan dan hutan karhutla hampir tiap tahun terjadi saat musim kemarau datang kalimantan dan sumatera menjadi langganan asap yang diakibatkan karhutla,0.0
2019-09-26 04:45:55+00:00,1 dan tak kalah pentingnya adalah penegakan hukum terhadap pihakpihak yang terlibat pembakaran lahan dan hutan karhutla hampir tiap tahun terjadi terutama kalimantan dan sumatera yang menjadi langganan asap akibat karhutla karena wilayah tersebut merupakan wilayah gambut,0.0
2019-09-26 04:35:15+00:00,3menuntut pemerintah daerah dan pusat melakukan pengawasan secara berkala serta mencegah kebakaran di lahan gambut atau lahan yang rentan terbakar agar karhutla tidak lagi terjadi setiap tahun,2.0
2019-09-26 03:45:54+00:00,3 peristiwa besar terjadi hampir bersamaan di hsebulan pelantikan presiden terpilih dari kerusuhan papua karhutla sumatera kalimantan hingga sekarang demo mahasiswa combo stm di depan gedung dpr apa mungkin peristiwa itu kebetulan,0.0
2019-09-26 03:33:55+00:00,sumatra kalimantan sdg sakit dirundung api dan asap karhutla jawa sdg sakit krn bentrokan yang terjadi saat demonstrasi papua sdg sakit krn rasis dan ingin memisahkan diri maluku ntt sdg sakit diguncang gempa bumi cepat pulih indonesia,0.0
2019-09-26 03:06:55+00:00,sebenarnya yg hanya diinginkan mahasiswapelajar hanyalah sebuah perhatian dari pemerintahannya kesal karena banyaknya duka yg terjadi di negara ini namun tidak kunjung sembuh aksi ini bukan hanya menunggangi rkuhp namun juga ham konflik papua karhutla kemana mereka,0.0
2019-09-26 00:44:51+00:00,2 dan pentingnya juga penegakan hukum terhadap pihakpihak yang terlibat pembakaran lahan dan hutan karena pembakaran karhutla hampir tiap tahun terjadi saat musim kemarau datang,0.0
2019-09-26 00:24:41+00:00,semuanya ada sebab akibat semuanya diluar kontrolkita itu hanya korbanapa yg terjadi belakangan ini dari mulai papua karhutla ruu ngawur sampe aksi yg berakibat rusuhsetelah itu terjadi banyak pihak yg diuntungkan karena itu semua sudah terstruktur oleh yg berkepentingan,0.0
2019-09-25 23:34:51+00:00,apakah akn terjadi krisis lebih dahsyat dari 98 karhutla papua panas demo mahasiswa dan stm,0.0
2019-09-25 23:20:13+00:00,sudah lama tidak terjadi karhutlamencret lah,0.0
2019-09-25 22:39:03+00:00,ga lagi terdengar gimana di jakarta itu juga menyuarakan apa yg terjadi di papua ga cuma tolak ruukuhp atau rkpk doang ya masalah karhutla papua ham dan lainnya gimana paham,0.0
2019-09-25 22:09:31+00:00,reposted from getregrann perjuangan hakiki dengan islam telah banyak peristiwa yang terjadi dan menimpa negeri ini sepanjang tahun 2019 mulai dari bencana karhutla,0.0
2019-09-25 21:18:33+00:00,kekeringan melanda dompu ntb karhutla terjadi di beberapa lokasi aparat tni polri sigap mengatasi kebakaran dg peralatan seadanya,1.0
2019-09-25 15:34:52+00:00,prihatin dengan kondisi yang terjadi di tanah air saat ini demo berujung ricuh situasi di wamena dan karhutla semoga tidak terulang pristiwa 98 dan memburuknya perekomian setelahnya krismon,0.0
2019-09-25 14:33:37+00:00,sudah membangun rumah singgah yang aman asap serta pengobatan gratis sepanjang bencana karhutla terjadi,0.0
2019-09-25 14:13:56+00:00,sudah turun hujan modifikasi cuaca kan ya karhutla jg terjadi di jateng pemerintah daerah aktif utk memadamkannya mungkin pemerintah daerah lainnya bisa menimba ilmu,0.0
2019-09-25 13:59:15+00:00,perjuangan hakiki dengan islam telah banyak peristiwa yang terjadi dan menimpa negeri ini sepanjang tahun 2019 mulai dari bencana karhutla ulah penguasa dengan rencana disahkannya uu dan revisi uu yang dinilai,0.0
2019-09-25 13:18:47+00:00,tidak ada bukti kebakaran lahan gambut masif sebelum 1997 pembebasan lahan gambut membuat lahan sangat kering dan mudah terbakar sayangnya hal yang sama terjadi lagi pada 2015 dan 2019,0.0
2019-09-25 13:15:57+00:00,eko yulianto kepala pusat penelitian geoteknologi lipi menyebut bahwa bencana kebakaran di lahan gambut bukan terjadi karena faktor alam karena tidak ada pemantik api alami seperti gunung berapi atau petir,0.0
2019-09-25 12:50:27+00:00,sikap perhimpunan pelajar indonesia ppi di prancis atas isu yg terjadi di indonesia antara lain tentang pengesahan revisi uu kpk dan karhutla,0.0
2019-09-25 12:14:28+00:00,jangan bakar membakar krn efeknya asap bisa bikin apalagi warga kalimantan sumatera sudah merasakan dampak jangan deh terjadi di kotakota,0.0
2019-09-25 10:27:04+00:00,karhutla sbg bencana nasional seolah2 menjadi hal yg lumrah yg terjadi setiap tahunnya dan pemerintah terkesan acuh thd hal tsb kejahatan karhutla seharusnya dikategorikan sbg extraordinary crime perppu hrs segera dikeluarkan krn karhutla adalah masalah yg sgt urgent,0.0
2019-09-25 09:57:21+00:00,selain di kalimantan atau riau yang terjadi karhutla di tapanuli selatan yaitu di sumut lagi jadi perhatian karena lagilagi habitat orang utan terancam,1.0
2019-09-25 09:39:30+00:00,jangan membodohi rakyat berabad2 yg lalu leluhur membakar utk hidup berladang berpindah2 tdk ada masalah masalah terjadi th 1997 ketika korporasi mlkkn okupasi di sana karhutla dimulai setiap tahun hingga saat ini semoga ini krn ketidaktahuanmu bkn krn kau punya kepentingan,0.0
2019-09-25 08:08:20+00:00,karhutla kerap terjadi sejak 1997,1.0
2019-09-25 07:51:07+00:00,sudah terjadi 173 kasus karhutla di pekanbaru,1.0
2019-09-25 07:34:03+00:00,kondisi pendidikan provinsi jambi saat karhutla terjadi hingga saat ini,0.0
2019-09-25 04:53:48+00:00,seperti pak saat bencana pak karhutla terjadi lagi hiks seperti atas kesewenangwenangan di juga ada di,0.0
2019-09-25 04:28:31+00:00,mentan prihatin dengan karhutla yang terjadi saat ini melalui alsintan dapat dilakukan pencegahan kebakaran di musim kering,2.0
2019-09-25 02:20:40+00:00,banyak peristiwa karhutla yang terjadi belakangan ini dampak dari karhutla sangat berbahaya bukan hanya kerusakan lingkungan hutan tapi juga terganggunya kesehatan penduduk kebahagiaan masyarakat bahkan aktivitas,1.0
2019-09-25 02:17:58+00:00,berdasarkan data badan nasional penanggulangan bencana bnpb karhutla terjadi di 6 provinsi yaitu riau jambi sumatera selatan kalimantan barat kalimantan tengah dan kalimantan selatan dampak karhutla ini sangat buruk baik bagi kesehatan manusia maupun lingkungan hidup,2.0
2019-09-25 01:39:34+00:00,aduuuh anak tk juga tahu masalahnya kan bukan itu gimana caranya supaya tdk terjadi karhutla sama sekali apa tindakannya pls help,0.0
2019-09-25 01:34:57+00:00,karhutla yang terjadi selama ini dilakukan secara terorganisasi dibakar tanpa ketahuan siapa pemiliknya tapi setelah 5 6 bulan pasti ada bibitbibit sawit yang muncul itu temuan di lapangan pembakaran itu diorganisir dan pemerintah tahu,1.0
2019-09-25 00:59:07+00:00,karhutla ga akan terjadi kalo ga ada hutan,0.0
2019-09-25 00:49:00+00:00,karhutla gak akan terjadi kalo pemrentah teges ke korporasi2 pembakar hutan sejak kapan tahun bukannya nutupin nama2nya gblk,0.0
2019-09-25 00:42:49+00:00,trima kasih paktp semoga kedepan bisa dicegah ya pakjgn sampe terjadi lagi karhutlaamin,0.0
2019-09-25 00:31:57+00:00,kalo pemerintah tahu karhutla terorganisirtidak lakukan pencegahan sebelum terjadi karhutla dan juga tidak lakukan tindakan hukum sesudah terjadi karhutlahanya diam sajaitu artinya pemerintah lakukan kejahatan thp warga negaranya sendiri,0.0
2019-09-25 00:22:28+00:00,ngga cuma nunggu hujan pak wirantotahun depan gimana kami tidak ingin karhutla terjadi kembalidi tindak para konglomerat yg membuat rakyat melarat,0.0
2019-09-24 23:58:01+00:00,bapak yg terhormat solusi menghentikan karhutla bukan hanya dengan hujan tapi harus menghentikan semua faktor yg menyebabkan karhutla itu terjadi bapak tahu itu semua mohon jangan pura2 tidak tahu,0.0
2019-09-24 17:30:26+00:00,mau tau yg dimaksud rangkaian kejadian itu apa kerusuhan mahasiswa papua karhutla pelemahan kpk ruukuhp ada yg bisa nebak kira2 rangkaian kejadian apa yg terjadi selanjutnya poin yg ingin saya tunjukan adalah semuanya telah sesuai skenario,0.0
2019-09-24 17:29:00+00:00,patroli agar tidak terjadi nya karhutla kapolres pakpak bharat sertakan diri memadamkan api,0.0
2019-09-24 15:43:45+00:00,terserah luh deh gw mah mau liat jokowi ngevlog lagi bareng jan ethes karena rusa di istana luculucu walaupun gak tega liat teman2 mahasiswa dipukuli brimob dan karhutla masih terjadi di kalimantan,0.0
2019-09-24 15:34:34+00:00,air sangat lah penting apabila terjadi kebakaran pada titik rawan karhutla guna untuk melakukan pemadaman,2.0
2019-09-24 15:29:57+00:00,coba pemerintah ngasih tau apa yang terjadi dengan karhutla apa bentuk respon dari kejadian di papua dan informasinya juga bisa sampe ke masyaralat mungkin ke resahan terhadap pemerintah tidak sepanas ini,0.0
2019-09-24 15:16:42+00:00,karena orang terdekatnya juga terindikiasi pelaku kejahatan papua baik karhutla maupun papua jika presiden berani tindak tegas para cukong pembuka lahan sawit dan pelaku kejahatan papua sudah pasti hal ini tidak terus terjadi,0.0
2019-09-24 15:16:42+00:00,ada kesamaannya dengan karhutla begitu pula dengan konflik papua yg bertahun terjadi terus tak kunjung usai hal ini sudah jelas karena pemerintahan yg tak tegas terhadap para pelaku rasialisme karena apabila itu ditindak sudah jelas penghuni istana akan tampar muka sendiri,0.0
2019-09-24 15:16:41+00:00,lalu mengenai karhutla ini permasalahan bertahuntahun terjadi namun tak kunjung usai jawaban paling pas penyebabnya adalah 1 aja pemerintahan tak tegas tak becus melempemdll marah mulu tapi tetep tiap tahun terjadi dan enaknya cuma bilang lalai,0.0
2019-09-24 14:44:57+00:00,jangan2 mereka sudah tau akan terjadi karhutla makannya kabur duluan,0.0
2019-09-24 13:59:04+00:00,banyak tragedi terjadi saat ini karhutla belum usai saudara kita disana masih kesusahan semua salah siapa tanyakan pada nuranimu,0.0
2019-09-24 13:02:29+00:00,sudah saatnya pemerintah bertindak tegas kpd para pelaku karhutla penegak hukum yg menindak jg harus diawasi ketat agar tak terjadi jualbeli pasal demikian jg pd institusi pemberi ijin usaha pengelolaan lahan,0.0
2019-09-24 13:02:21+00:00,maaf nimbrung nah mgkin yg dituntut mahasiswa tuh bukan soal tindakan pemadaman dan penanganan stlh terjadi karhutla tpi lebih ke tindak pencegahan sedini mgkn sblm terjadi karhutla soalnya karhutla di kalsel nih tiap tahun terjadi tpi tindakan preventif tuh belum signifikan,0.0
2019-09-24 12:31:34+00:00,rafless brotestes panjaitan mengatakan karhutla terjadi sebagian besar di area lahan masyarakat yang berupa lahan gambut,1.0
2019-09-24 11:42:14+00:00,10 perusahaan di balik karhutla 20152018 kok lolos dari sanksi bukti bahwa pemerintah hanya basa basi dan kampanye kebohongan selama ini kendati telah terjadi kebakaran berulang di area lahan yang sama,0.0
2019-09-24 11:20:44+00:00,kerusakan dan kerusuhan yang terjadi dalam satu bulan terakhir kerusuhan di papua ruu kpk karhutla di kalimantan dan riau rkuhp kerusuhan di wamena yang menyebabkan banyak menelan korban sampai pada demonstrasi mahasiswa dan bangkitnya kembali mahasiswa 13,0.0
2019-09-24 10:16:43+00:00,hastag ente hidup mahasiswafoto yg terpampang apahub ma anak kecil apa terlepas itu anak siapatp ente dah mention namakorelasi ma orang hutan apamslh karhutla ty pemda dn apartur terkaitpencegahan biar tdk terjadi roadmapnyapenanganan yg trjdi,0.0
2019-09-24 09:26:26+00:00,presiden jokowi mengunggah video terkait karhutla yang terjadi di sejumlah wilayah di sumatera dan kalimantan jokowi menyampaikan terima kasih kepada pihakpihak yang bekerja keras menekan titik api,0.0
2019-09-24 09:24:18+00:00,saat krisis karhutla berlangsung dan kian memburuk pun pemerintah indonesia tidak juga mencabut satu pun izin konsesi perusahaanperusahaan pelanggar tersebut meskipun berulang kali kebakaran terjadi di area lahan perusahaan yang sama,0.0
2019-09-24 09:13:04+00:00,anjir sore ini diguyur hujan deras semoga hujan merata di kalimantan selatan mengingat seringnya terjadi kebakaran baik itu karhutla maupun pemuliman masyarakat video doszer0o follow,0.0
2019-09-24 08:10:10+00:00,hai kita masih berduka dengan bencana yang terjadi di sejumlah daerah di sumatra dan kalimantan siang ini mimin mau update informasi ya langkah apa saja yang sudah dilakukan pemerintah untuk menanggulangi,0.0
2019-09-24 07:48:00+00:00,kementrian lingkungan hidup dan kehutanan menanggapi langsung masalah karhutla yg terjadi di indonesia skrg ini,0.0
2019-09-24 07:24:40+00:00,karhutla terjadi karena membakar hutam dan lahan dilarang lah,0.0
2019-09-24 06:14:06+00:00,kalbar pt suya argo palma sap dan pt sepanjang inti surya usaha sisu kalteng 33 perusahaan disegel karena sedang diselidiki diduga di tempat lahan konsensinya terjadi karhutla tersangka terancam pasal 187 ayat 1 kuhp ancaman pidana 12 tahun penjara,0.0
2019-09-24 06:03:30+00:00,mosi ketidakpercayaan kepada presiden dan pemerintahan saat ini karena banyaknya polemik yang terjadi di negeri ini dari tidak berhasilnya menyelesaikan masalah karhutla hingga pelemahan kpk saatnya reformasi,0.0
2019-09-24 05:45:00+00:00,klhk mengatakan perusahaan yang sebelumnya terbukti melakukan karhutla pada 2015 bisa saja dijerat dengan sanksi ini hal tersebut terjadi apabila lahan bekas karhutla saat ini sudah menjadi perkebunan atau milik konsesi,0.0
